date,buffer_distance,lake,sediment
2022-11-18,150,Lake Fryxell,0.47688404106103055
2022-11-19,150,Lake Fryxell,0.4360557725553841
2022-11-21,150,Lake Fryxell,0.3680691681881709
2022-11-23,150,Lake Fryxell,0.3848247513593883
2022-11-28,150,Lake Fryxell,0.5549084218883629
2022-12-04,150,Lake Fryxell,0.5281165294585162
2022-12-05,150,Lake Fryxell,0.5479678966644426
2022-12-11,150,Lake Fryxell,0.783082535745761
2022-12-16,150,Lake Fryxell,0.8045556592735116
2022-12-18,150,Lake Fryxell,0.7763694133739139
2023-01-01,150,Lake Fryxell,0.5445336803246079
2023-01-03,150,Lake Fryxell,0.7064398301008037
2023-01-10,150,Lake Fryxell,0.704826029395769
2023-01-15,150,Lake Fryxell,0.7634396918577518
2023-01-22,150,Lake Fryxell,0.6817119804827825
2023-01-24,150,Lake Fryxell,0.6697189491797364
2023-11-17,150,Lake Fryxell,0.661022020262216
2023-11-19,150,Lake Fryxell,0.664145979590481
2023-11-21,150,Lake Fryxell,0.6552659515955628
2023-12-05,150,Lake Fryxell,0.7783270678607896
2023-12-07,150,Lake Fryxell,0.8017561965895942
2023-12-19,150,Lake Fryxell,0.9223737603893594
2023-12-28,150,Lake Fryxell,0.9117952309449677
2023-12-30,150,Lake Fryxell,0.9448082351535109
2024-01-04,150,Lake Fryxell,0.9174652763561653
2024-01-13,150,Lake Fryxell,0.9310063012625982
2024-01-22,150,Lake Fryxell,0.9811387719997587
2024-01-24,150,Lake Fryxell,0.9999999999999997
2024-11-03,150,Lake Fryxell,0.9752953265903154
2024-11-07,150,Lake Fryxell,0.9992230945963377
2024-11-12,150,Lake Fryxell,0.993178908190958
2024-11-14,150,Lake Fryxell,0.9931168459920298
2024-11-21,150,Lake Fryxell,0.9976156532154409
2024-12-09,150,Lake Fryxell,0.9872603191626578
2024-12-21,150,Lake Fryxell,0.9999999999999998
2016-11-02,150,Lake Hoare,0.6875145402056385
2016-11-04,150,Lake Hoare,0.6878854265333363
2016-11-06,150,Lake Hoare,0.670793361520116
2016-11-08,150,Lake Hoare,0.6160249834078257
2016-11-15,150,Lake Hoare,0.6888906350823104
2016-12-10,150,Lake Hoare,0.8135324675605875
2016-12-13,150,Lake Hoare,0.6410312224202203
2016-12-15,150,Lake Hoare,0.5418945086842399
2016-12-17,150,Lake Hoare,0.20452987469322656
2016-12-24,150,Lake Hoare,0.7497918364598783
2017-01-02,150,Lake Hoare,0.9647601168209782
2017-01-11,150,Lake Hoare,0.9786323806073542
2017-01-14,150,Lake Hoare,0.9941058793558888
2017-01-18,150,Lake Hoare,0.9910056418457868
2017-01-25,150,Lake Hoare,0.9322750441719518
2017-01-27,150,Lake Hoare,0.9278126931766747
2017-01-30,150,Lake Hoare,0.9149312766602109
2017-11-07,150,Lake Hoare,0.6500490030916913
2017-11-18,150,Lake Hoare,0.9862146769992691
2017-11-21,150,Lake Hoare,0.9884534696180174
2017-11-25,150,Lake Hoare,0.9853017608386836
2017-11-27,150,Lake Hoare,0.9901608769072431
2017-11-30,150,Lake Hoare,0.9853011505971367
2017-12-02,150,Lake Hoare,0.9811561256733078
2017-12-07,150,Lake Hoare,0.9999999999999989
2017-12-16,150,Lake Hoare,0.9999999999999993
2017-12-23,150,Lake Hoare,0.9994108467604036
2018-01-03,150,Lake Hoare,0.999296513055068
2018-01-05,150,Lake Hoare,0.9973026505370572
2018-01-10,150,Lake Hoare,0.9876416401689045
2018-01-12,150,Lake Hoare,0.9918866048384302
2018-01-14,150,Lake Hoare,0.9949522127815733
2018-01-19,150,Lake Hoare,0.9924219594227134
2018-01-26,150,Lake Hoare,0.8889778892840214
2018-01-30,150,Lake Hoare,0.8867872101544868
2018-11-05,150,Lake Hoare,0.6188500146958524
2018-11-08,150,Lake Hoare,0.7392572854126434
2018-11-12,150,Lake Hoare,0.9940810508958465
2018-11-17,150,Lake Hoare,0.9916423591333777
2018-11-19,150,Lake Hoare,0.8536566574426872
2018-11-24,150,Lake Hoare,0.8748828832980223
2018-11-26,150,Lake Hoare,0.8199846409395075
2018-11-28,150,Lake Hoare,0.800703180316303
2018-11-30,150,Lake Hoare,0.8053732157701637
2018-12-05,150,Lake Hoare,0.9913132779958538
2018-12-30,150,Lake Hoare,0.7814838680374012
2019-01-01,150,Lake Hoare,0.8552758067597991
2019-01-04,150,Lake Hoare,0.8315007604496032
2019-01-06,150,Lake Hoare,0.8257887120402105
2019-01-11,150,Lake Hoare,0.6582167759797802
2019-01-15,150,Lake Hoare,0.7932068911910268
2019-01-24,150,Lake Hoare,0.7974631454545846
2019-11-06,150,Lake Hoare,0.3834415542298698
2019-11-08,150,Lake Hoare,0.40338031553085896
2019-11-11,150,Lake Hoare,0.4298005313745854
2019-11-15,150,Lake Hoare,0.7400778477816151
2019-11-17,150,Lake Hoare,0.7045138651819237
2019-11-24,150,Lake Hoare,0.4017849623801967
2019-11-27,150,Lake Hoare,0.5883927069974396
2019-12-03,150,Lake Hoare,0.636536524232122
2019-12-17,150,Lake Hoare,0.8607613563482128
2019-12-24,150,Lake Hoare,0.7509959871611088
2019-12-26,150,Lake Hoare,0.759659571289834
2019-12-31,150,Lake Hoare,0.599675850348287
2020-01-02,150,Lake Hoare,0.6227257280929777
2020-01-11,150,Lake Hoare,0.7014138887584668
2020-01-20,150,Lake Hoare,0.6460030133112208
2020-10-30,150,Lake Hoare,0.8707573281804996
2020-11-15,150,Lake Hoare,0.8143109160282497
2020-11-17,150,Lake Hoare,0.8075607509737132
2020-11-19,150,Lake Hoare,0.8017939898146501
2020-11-24,150,Lake Hoare,0.7773094271427734
2020-11-26,150,Lake Hoare,0.7558352316453897
2020-11-29,150,Lake Hoare,0.6962216935944407
2020-12-01,150,Lake Hoare,0.6749414107678173
2020-12-03,150,Lake Hoare,0.711090266937624
2020-12-08,150,Lake Hoare,0.714558548409609
2020-12-10,150,Lake Hoare,0.6410464708398428
2020-12-15,150,Lake Hoare,0.3378805829087086
2020-12-21,150,Lake Hoare,0.28797308880169575
2020-12-24,150,Lake Hoare,0.23227860334229888
2021-01-13,150,Lake Hoare,0.23848957761173842
2021-01-16,150,Lake Hoare,0.15925190791163402
2021-01-18,150,Lake Hoare,0.06793898199195586
2021-01-22,150,Lake Hoare,0.07110196359369346
2021-02-01,150,Lake Hoare,0.11780920550753197
2021-10-31,150,Lake Hoare,0.42920294358562944
2021-11-04,150,Lake Hoare,0.41470365036157364
2021-11-09,150,Lake Hoare,0.5815168099923391
2021-11-11,150,Lake Hoare,0.3857703136674406
2021-11-20,150,Lake Hoare,0.6925484897928252
2021-12-02,150,Lake Hoare,0.47797241843054017
2021-12-04,150,Lake Hoare,0.34883739604930897
2021-12-06,150,Lake Hoare,0.5292271012013314
2021-12-08,150,Lake Hoare,0.6155870208241274
2021-12-11,150,Lake Hoare,0.9012623945247663
2021-12-18,150,Lake Hoare,0.7141922215940288
2021-12-20,150,Lake Hoare,0.6593689266930116
2021-12-22,150,Lake Hoare,0.6932562721165004
2021-12-24,150,Lake Hoare,0.6963035901702809
2022-01-05,150,Lake Hoare,0.6947351904588365
2022-01-07,150,Lake Hoare,0.6904979431704871
2022-01-12,150,Lake Hoare,0.747917578542042
2022-01-14,150,Lake Hoare,0.7579817597920828
2022-01-16,150,Lake Hoare,0.7468819645731792
2022-01-19,150,Lake Hoare,0.5439005097432857
2022-01-25,150,Lake Hoare,0.5092298577625419
2022-01-28,150,Lake Hoare,0.524307791451999
2022-11-14,150,Lake Hoare,0.9592865800122902
2022-11-16,150,Lake Hoare,0.8761910569510833
2022-11-19,150,Lake Hoare,0.577270817822444
2022-11-21,150,Lake Hoare,0.3522612844449613
2022-11-23,150,Lake Hoare,0.3552082379400287
2022-11-28,150,Lake Hoare,0.8476536839033701
2022-12-05,150,Lake Hoare,0.8952638202897995
2022-12-11,150,Lake Hoare,0.677592504937811
2022-12-16,150,Lake Hoare,0.8563374847277837
2022-12-18,150,Lake Hoare,0.844754934114647
2023-01-01,150,Lake Hoare,0.973519066947273
2023-01-03,150,Lake Hoare,0.7796089703123289
2023-01-10,150,Lake Hoare,0.7409317388016913
2023-01-22,150,Lake Hoare,0.8165668513934395
2023-01-24,150,Lake Hoare,0.7383975153275077
2023-11-17,150,Lake Hoare,0.6709855269664202
2023-11-19,150,Lake Hoare,0.6619368150113961
2023-12-05,150,Lake Hoare,0.8851239696158435
2023-12-19,150,Lake Hoare,0.9540886229717485
2023-12-28,150,Lake Hoare,0.9956024447280769
2023-12-30,150,Lake Hoare,0.9887166977742861
2024-01-04,150,Lake Hoare,0.8832860325307007
2024-01-22,150,Lake Hoare,0.9981612013904739
2024-11-12,150,Lake Hoare,0.985173736765717
2024-11-14,150,Lake Hoare,0.9757284177501446
2024-11-21,150,Lake Hoare,0.995227222644908
2024-12-21,150,Lake Hoare,0.9951494320785089
2016-11-02,200,East Lake Bonney,0.7038198757672502
2016-11-02,200,West Lake Bonney,0.9363684669896751
2016-11-04,200,East Lake Bonney,0.707382056030198
2016-11-04,200,West Lake Bonney,0.9370418834286699
2016-11-06,200,East Lake Bonney,0.7103423376560282
2016-11-06,200,West Lake Bonney,0.9309198825311298
2016-11-08,200,East Lake Bonney,0.6988646405340098
2016-11-08,200,West Lake Bonney,0.9158835418559003
2016-11-15,200,East Lake Bonney,0.6840257237693377
2016-11-15,200,West Lake Bonney,0.9041731374301306
2016-12-10,200,East Lake Bonney,0.7746712252590993
2016-12-10,200,West Lake Bonney,0.9380729337291229
2016-12-13,200,East Lake Bonney,0.6643891977023948
2016-12-13,200,West Lake Bonney,0.9578434208227863
2016-12-15,200,East Lake Bonney,0.5629138845944004
2016-12-15,200,West Lake Bonney,0.9598808872896789
2016-12-17,200,East Lake Bonney,0.4721340005771179
2016-12-17,200,West Lake Bonney,0.9607453861740419
2016-12-24,200,East Lake Bonney,0.805706872175912
2016-12-24,200,West Lake Bonney,0.9620502474589305
2017-01-02,200,East Lake Bonney,0.8772900136940942
2017-01-02,200,West Lake Bonney,0.9648875396313773
2017-01-11,200,East Lake Bonney,0.8580118659689342
2017-01-11,200,West Lake Bonney,0.9546742500353261
2017-01-14,200,East Lake Bonney,0.9168601942721689
2017-01-14,200,West Lake Bonney,0.9351012067112637
2017-01-18,200,East Lake Bonney,0.9098653784169524
2017-01-18,200,West Lake Bonney,0.9374625752566947
2017-01-25,200,East Lake Bonney,0.8603389843435981
2017-01-25,200,West Lake Bonney,0.9265504665195997
2017-01-27,200,East Lake Bonney,0.850627252884644
2017-01-27,200,West Lake Bonney,0.9304989937146259
2017-01-30,200,East Lake Bonney,0.8589384592645629
2017-01-30,200,West Lake Bonney,0.914290577077994
2017-11-07,200,East Lake Bonney,0.9809458190240095
2017-11-07,200,West Lake Bonney,0.8528117629002341
2017-11-18,200,East Lake Bonney,0.9736599518328285
2017-11-18,200,West Lake Bonney,0.8542473235212631
2017-11-21,200,East Lake Bonney,0.9661559832798964
2017-11-21,200,West Lake Bonney,0.841540351809599
2017-11-25,200,East Lake Bonney,0.9398432893381714
2017-11-25,200,West Lake Bonney,0.8866033325707139
2017-11-27,200,East Lake Bonney,0.9526054811028152
2017-11-27,200,West Lake Bonney,0.9251803905697269
2017-11-30,200,East Lake Bonney,0.9550876430518833
2017-11-30,200,West Lake Bonney,0.9494285399167535
2017-12-02,200,East Lake Bonney,0.8904154431898075
2017-12-02,200,West Lake Bonney,0.953109310243393
2017-12-07,200,East Lake Bonney,0.9104834968547927
2017-12-07,200,West Lake Bonney,0.9619345541343491
2017-12-16,200,East Lake Bonney,0.8872558326239249
2017-12-16,200,West Lake Bonney,0.9643712329219886
2017-12-23,200,East Lake Bonney,0.9214627012134899
2017-12-23,200,West Lake Bonney,0.9545810287351362
2018-01-03,200,East Lake Bonney,0.9950473125916093
2018-01-03,200,West Lake Bonney,0.958363410652478
2018-01-05,200,East Lake Bonney,0.9999999999999998
2018-01-05,200,West Lake Bonney,0.961074125870047
2018-01-10,200,East Lake Bonney,0.8622802344110566
2018-01-10,200,West Lake Bonney,0.9809168672725032
2018-01-12,200,East Lake Bonney,0.8952479426365044
2018-01-12,200,West Lake Bonney,0.9573009458192129
2018-01-14,200,East Lake Bonney,0.9514002580192578
2018-01-14,200,West Lake Bonney,0.9593255477342042
2018-01-19,200,East Lake Bonney,0.9480075529625811
2018-01-19,200,West Lake Bonney,0.9491270712230464
2018-01-26,200,East Lake Bonney,0.9545360832443806
2018-01-26,200,West Lake Bonney,0.9416474134745094
2018-01-30,200,East Lake Bonney,0.9420070952936563
2018-01-30,200,West Lake Bonney,0.9309557384254563
2018-11-05,200,East Lake Bonney,0.9395460985785555
2018-11-05,200,West Lake Bonney,0.9139276751300556
2018-11-08,200,East Lake Bonney,0.854006290861862
2018-11-08,200,West Lake Bonney,0.8909187363682272
2018-11-12,200,East Lake Bonney,0.8436513603063543
2018-11-12,200,West Lake Bonney,0.8833558154480046
2018-11-17,200,East Lake Bonney,0.839593761279936
2018-11-17,200,West Lake Bonney,0.8859062068046182
2018-11-19,200,East Lake Bonney,0.8293296057176621
2018-11-19,200,West Lake Bonney,0.8872628191932034
2018-11-24,200,East Lake Bonney,0.8898061969580201
2018-11-24,200,West Lake Bonney,0.9350732737071844
2018-11-26,200,East Lake Bonney,0.8598337244724298
2018-11-26,200,West Lake Bonney,0.9197852566789587
2018-11-28,200,East Lake Bonney,0.8032887796491452
2018-11-28,200,West Lake Bonney,0.901142594534342
2018-11-30,200,East Lake Bonney,0.8006951443581077
2018-11-30,200,West Lake Bonney,0.9028417133398309
2018-12-05,200,East Lake Bonney,0.8036505242679151
2018-12-05,200,West Lake Bonney,0.9131691990995631
2018-12-30,200,East Lake Bonney,0.9193054445745481
2018-12-30,200,West Lake Bonney,0.9490419014551034
2019-01-01,200,East Lake Bonney,0.9308051831166627
2019-01-01,200,West Lake Bonney,0.9414108773572702
2019-01-04,200,East Lake Bonney,0.8772130324298759
2019-01-04,200,West Lake Bonney,0.9414670465510407
2019-01-06,200,East Lake Bonney,0.9099760574730609
2019-01-06,200,West Lake Bonney,0.9375472699752652
2019-01-11,200,East Lake Bonney,0.7490922151719815
2019-01-11,200,West Lake Bonney,0.9582146694554879
2019-01-15,200,East Lake Bonney,0.9060676229882093
2019-01-15,200,West Lake Bonney,0.9323921802074824
2019-01-24,200,East Lake Bonney,0.9185531806213157
2019-01-24,200,West Lake Bonney,0.9201812311964829
2019-11-06,200,East Lake Bonney,0.9217061869453385
2019-11-06,200,West Lake Bonney,0.9642078486189253
2019-11-08,200,East Lake Bonney,0.9154503584147469
2019-11-08,200,West Lake Bonney,0.9674649043175567
2019-11-11,200,East Lake Bonney,0.9202596529254309
2019-11-11,200,West Lake Bonney,0.9631014345957185
2019-11-15,200,East Lake Bonney,0.9313801186109167
2019-11-15,200,West Lake Bonney,0.9574844653014579
2019-11-17,200,East Lake Bonney,0.9309351205176473
2019-11-17,200,West Lake Bonney,0.9161883679687538
2019-11-24,200,East Lake Bonney,0.8492985796635559
2019-11-24,200,West Lake Bonney,0.9421942943365631
2019-11-27,200,East Lake Bonney,0.7956443680906912
2019-11-27,200,West Lake Bonney,0.9458629666212023
2019-12-03,200,East Lake Bonney,0.8195650014860718
2019-12-03,200,West Lake Bonney,0.9317521877765148
2019-12-17,200,East Lake Bonney,0.9863676260476532
2019-12-17,200,West Lake Bonney,0.9396524771170882
2019-12-24,200,East Lake Bonney,0.9536746894082738
2019-12-24,200,West Lake Bonney,0.9499414485291396
2019-12-26,200,East Lake Bonney,0.9310854412625114
2019-12-26,200,West Lake Bonney,0.9471975776683847
2019-12-31,200,East Lake Bonney,0.9565863929309031
2019-12-31,200,West Lake Bonney,0.9661730615843408
2020-01-02,200,East Lake Bonney,0.9281596462966009
2020-01-02,200,West Lake Bonney,0.9608452706867712
2020-01-11,200,East Lake Bonney,0.9260569720795386
2020-01-11,200,West Lake Bonney,0.9795074975971321
2020-01-20,200,East Lake Bonney,0.8828446808649273
2020-01-20,200,West Lake Bonney,0.9481479383303388
2020-10-30,200,East Lake Bonney,0.8659446596508203
2020-10-30,200,West Lake Bonney,0.9126770703868251
2020-11-15,200,East Lake Bonney,0.8253623213614938
2020-11-15,200,West Lake Bonney,0.92834114913459
2020-11-17,200,East Lake Bonney,0.8371327909785492
2020-11-17,200,West Lake Bonney,0.9273556744697531
2020-11-19,200,East Lake Bonney,0.868749171907305
2020-11-19,200,West Lake Bonney,0.9433637252596966
2020-11-24,200,East Lake Bonney,0.8042255522953048
2020-11-24,200,West Lake Bonney,0.9614085052421664
2020-11-26,200,East Lake Bonney,0.7546451511807283
2020-11-26,200,West Lake Bonney,0.9485687666530477
2020-11-29,200,East Lake Bonney,0.7387821653004853
2020-11-29,200,West Lake Bonney,0.9454893724789285
2020-12-01,200,East Lake Bonney,0.764413737213321
2020-12-01,200,West Lake Bonney,0.9407413838242388
2020-12-03,200,East Lake Bonney,0.787722061954766
2020-12-03,200,West Lake Bonney,0.950334818936537
2020-12-08,200,East Lake Bonney,0.9095394481414167
2020-12-08,200,West Lake Bonney,0.958933672278191
2020-12-10,200,East Lake Bonney,0.9321064246233667
2020-12-10,200,West Lake Bonney,0.9535432566562086
2020-12-15,200,East Lake Bonney,0.8642686314898231
2020-12-15,200,West Lake Bonney,0.9495149237128067
2020-12-21,200,East Lake Bonney,0.8988867080843169
2020-12-21,200,West Lake Bonney,0.9271092675844101
2020-12-24,200,East Lake Bonney,0.855484449864463
2020-12-24,200,West Lake Bonney,0.9502876927452711
2021-01-13,200,East Lake Bonney,0.917627695524302
2021-01-13,200,West Lake Bonney,0.9581608674516546
2021-01-16,200,East Lake Bonney,0.7865920516473612
2021-01-16,200,West Lake Bonney,0.9405437254096448
2021-01-18,200,East Lake Bonney,0.8936791930738387
2021-01-18,200,West Lake Bonney,0.9453648152241431
2021-01-22,200,East Lake Bonney,0.9211676424963977
2021-01-22,200,West Lake Bonney,0.9422817551153018
2021-02-01,200,East Lake Bonney,0.7945906238329057
2021-02-01,200,West Lake Bonney,0.9228197156336237
2021-10-31,200,East Lake Bonney,0.7647598362796731
2021-10-31,200,West Lake Bonney,0.8818430094731631
2021-11-04,200,East Lake Bonney,0.7528851438826324
2021-11-04,200,West Lake Bonney,0.8857745195106388
2021-11-09,200,East Lake Bonney,0.6911809998019431
2021-11-09,200,West Lake Bonney,0.896501679913966
2021-11-11,200,East Lake Bonney,0.7341942911676133
2021-11-11,200,West Lake Bonney,0.9072474670193876
2021-11-20,200,East Lake Bonney,0.7529321668628579
2021-11-20,200,West Lake Bonney,0.9377274172995874
2021-12-02,200,East Lake Bonney,0.6324578018336952
2021-12-02,200,West Lake Bonney,0.9243660299215258
2021-12-04,200,East Lake Bonney,0.758720191020806
2021-12-04,200,West Lake Bonney,0.9314477965414971
2021-12-06,200,East Lake Bonney,0.6109107818890451
2021-12-06,200,West Lake Bonney,0.940484852902543
2021-12-08,200,East Lake Bonney,0.6886037539255715
2021-12-08,200,West Lake Bonney,0.9347864737014673
2021-12-11,200,East Lake Bonney,0.8333543172184397
2021-12-11,200,West Lake Bonney,0.9283544439878658
2021-12-18,200,East Lake Bonney,0.8707274832446344
2021-12-18,200,West Lake Bonney,0.910457115774595
2021-12-20,200,East Lake Bonney,0.8302256246467812
2021-12-20,200,West Lake Bonney,0.9168167395283999
2021-12-22,200,East Lake Bonney,0.8058301788706267
2021-12-22,200,West Lake Bonney,0.9195695171649189
2021-12-24,200,East Lake Bonney,0.8810070406414382
2021-12-24,200,West Lake Bonney,0.9227348653167288
2022-01-05,200,East Lake Bonney,0.6343334366250649
2022-01-05,200,West Lake Bonney,0.9494249489409097
2022-01-07,200,East Lake Bonney,0.6962525760977145
2022-01-07,200,West Lake Bonney,0.9549468576332502
2022-01-12,200,East Lake Bonney,0.7187904436065043
2022-01-12,200,West Lake Bonney,0.9535177654913111
2022-01-14,200,East Lake Bonney,0.7061062819147141
2022-01-14,200,West Lake Bonney,0.947579144431415
2022-01-16,200,East Lake Bonney,0.7126554430650462
2022-01-16,200,West Lake Bonney,0.9334696009313858
2022-01-19,200,East Lake Bonney,0.7928635281353669
2022-01-19,200,West Lake Bonney,0.9947600449129212
2022-01-25,200,East Lake Bonney,0.5673878637022987
2022-01-25,200,West Lake Bonney,0.9576770851625
2022-01-28,200,East Lake Bonney,0.6328837206134064
2022-01-28,200,West Lake Bonney,0.9550948798488534
2022-11-14,200,East Lake Bonney,0.471557069556456
2022-11-14,200,West Lake Bonney,0.9405730436210624
2022-11-16,200,East Lake Bonney,0.4106838749981817
2022-11-16,200,West Lake Bonney,0.9304929644318393
2022-11-19,200,East Lake Bonney,0.45872198161146965
2022-11-19,200,West Lake Bonney,0.9404251357534483
2022-11-21,200,East Lake Bonney,0.454023446016435
2022-11-21,200,West Lake Bonney,0.9350055882913333
2022-11-23,200,East Lake Bonney,0.4948528559782522
2022-11-23,200,West Lake Bonney,0.941291868289935
2022-11-28,200,East Lake Bonney,0.6043204295703805
2022-11-28,200,West Lake Bonney,0.9532933350100011
2022-12-05,200,East Lake Bonney,0.7114385602662633
2022-12-05,200,West Lake Bonney,0.9678191919589096
2022-12-11,200,East Lake Bonney,0.5801614335607977
2022-12-11,200,West Lake Bonney,0.9397276939129372
2022-12-16,200,East Lake Bonney,0.7459450250810374
2022-12-16,200,West Lake Bonney,0.9420664368129192
2022-12-18,200,East Lake Bonney,0.6966165550910002
2022-12-18,200,West Lake Bonney,0.9368317855405275
2023-01-01,200,East Lake Bonney,0.5969028672584656
2023-01-01,200,West Lake Bonney,0.9486188844869929
2023-01-03,200,East Lake Bonney,0.6369485918995146
2023-01-03,200,West Lake Bonney,0.9594663276916191
2023-01-10,200,East Lake Bonney,0.5847050073597293
2023-01-10,200,West Lake Bonney,0.9505422323968046
2023-01-22,200,East Lake Bonney,0.660802999275665
2023-01-22,200,West Lake Bonney,0.9321199804057116
2023-01-24,200,East Lake Bonney,0.6343132059917124
2023-01-24,200,West Lake Bonney,0.9378424525211856
2023-11-17,200,East Lake Bonney,0.5879919114135618
2023-11-17,200,West Lake Bonney,0.9579514389777332
2023-11-19,200,East Lake Bonney,0.5506261248114463
2023-11-19,200,West Lake Bonney,0.9574229679590149
2023-12-05,200,East Lake Bonney,0.7289503245619171
2023-12-05,200,West Lake Bonney,0.9591146866835987
2023-12-19,200,East Lake Bonney,0.7811040797264134
2023-12-19,200,West Lake Bonney,0.9769953840373393
2023-12-28,200,East Lake Bonney,0.7854350101892434
2023-12-28,200,West Lake Bonney,0.9757390310860741
2023-12-30,200,East Lake Bonney,0.7647603304671792
2023-12-30,200,West Lake Bonney,0.980682664677843
2024-01-04,200,East Lake Bonney,0.7400268005305636
2024-01-04,200,West Lake Bonney,0.9810557608393522
2024-01-22,200,East Lake Bonney,0.6955898808698077
2024-01-22,200,West Lake Bonney,0.9665390865719948
2024-11-12,200,East Lake Bonney,0.6844415984817227
2024-11-12,200,West Lake Bonney,0.909584059233603
2024-11-14,200,East Lake Bonney,0.7597207035199375
2024-11-14,200,West Lake Bonney,0.9049088755688917
2024-11-21,200,East Lake Bonney,0.6696007851113682
2024-11-21,200,West Lake Bonney,0.9210023482173272
2024-12-21,200,East Lake Bonney,0.7867683420238958
2024-12-21,200,West Lake Bonney,0.9646255385028747
2016-11-02,200,Lake Fryxell,0.9999999999999993
2016-11-04,200,Lake Fryxell,1.0000000000000002
2016-11-06,200,Lake Fryxell,0.9999999999999997
2016-11-08,200,Lake Fryxell,0.9999999999999996
2016-11-13,200,Lake Fryxell,1
2016-11-15,200,Lake Fryxell,0.9999999999999998
2016-12-08,200,Lake Fryxell,0.9925313614564958
2016-12-10,200,Lake Fryxell,0.9929609591859375
2016-12-13,200,Lake Fryxell,0.9932361982691087
2016-12-15,200,Lake Fryxell,0.987091988657308
2016-12-17,200,Lake Fryxell,0.9995884306359164
2016-12-19,200,Lake Fryxell,0.9957602657213562
2016-12-24,200,Lake Fryxell,1
2017-01-02,200,Lake Fryxell,0.9999999999999998
2017-01-09,200,Lake Fryxell,1.0000000000000004
2017-01-11,200,Lake Fryxell,0.9999999999999996
2017-01-14,200,Lake Fryxell,0.9997040311075337
2017-01-18,200,Lake Fryxell,1
2017-01-25,200,Lake Fryxell,0.9998587514848079
2017-01-27,200,Lake Fryxell,0.9995899703464314
2017-01-30,200,Lake Fryxell,0.998283509828219
2017-11-04,200,Lake Fryxell,0.8906467763014311
2017-11-07,200,Lake Fryxell,0.9208601086482545
2017-11-18,200,Lake Fryxell,0.9266680151321464
2017-11-20,200,Lake Fryxell,0.8522451227431435
2017-11-21,200,Lake Fryxell,0.8795219735098575
2017-11-25,200,Lake Fryxell,0.8645613655958904
2017-11-27,200,Lake Fryxell,0.8835912004476697
2017-11-30,200,Lake Fryxell,0.8980321007630429
2017-12-02,200,Lake Fryxell,0.9058718148838124
2017-12-07,200,Lake Fryxell,0.8867527040813272
2017-12-16,200,Lake Fryxell,0.9974727727371654
2017-12-23,200,Lake Fryxell,0.9917959785703911
2018-01-03,200,Lake Fryxell,0.9999999999999997
2018-01-05,200,Lake Fryxell,0.9999999999999999
2018-01-07,200,Lake Fryxell,1
2018-01-10,200,Lake Fryxell,0.9873609186428635
2018-01-12,200,Lake Fryxell,0.9832531269178862
2018-01-14,200,Lake Fryxell,0.9724485738505211
2018-01-19,200,Lake Fryxell,0.9648620846103791
2018-01-26,200,Lake Fryxell,0.9965142925480984
2018-01-30,200,Lake Fryxell,0.9951062529306299
2018-11-05,200,Lake Fryxell,0.877960995627989
2018-11-07,200,Lake Fryxell,0.9221157235898118
2018-11-08,200,Lake Fryxell,0.8835923271854105
2018-11-12,200,Lake Fryxell,0.8912199712856613
2018-11-17,200,Lake Fryxell,0.9172516073790544
2018-11-19,200,Lake Fryxell,0.8870990476830775
2018-11-24,200,Lake Fryxell,0.9145554078439275
2018-11-26,200,Lake Fryxell,0.9165657578530904
2018-11-28,200,Lake Fryxell,0.9217610686891499
2018-11-30,200,Lake Fryxell,0.8927482134350211
2018-12-05,200,Lake Fryxell,0.8989190643262177
2018-12-19,200,Lake Fryxell,0.9920662971554629
2018-12-25,200,Lake Fryxell,0.8196345771429155
2018-12-30,200,Lake Fryxell,0.8471254783693386
2019-01-01,200,Lake Fryxell,0.8536083195718119
2019-01-04,200,Lake Fryxell,0.8296335477435123
2019-01-06,200,Lake Fryxell,0.8105552031661113
2019-01-10,200,Lake Fryxell,0.8096125358703806
2019-01-11,200,Lake Fryxell,0.7906728532668931
2019-01-15,200,Lake Fryxell,0.8340037144625962
2019-01-24,200,Lake Fryxell,0.8415911396367135
2019-01-26,200,Lake Fryxell,0.8268246805765033
2019-01-27,200,Lake Fryxell,0.8213096352345696
2019-11-04,200,Lake Fryxell,0.6084941038591716
2019-11-06,200,Lake Fryxell,0.5889018451923929
2019-11-08,200,Lake Fryxell,0.6023367898579068
2019-11-10,200,Lake Fryxell,0.5986721102312391
2019-11-11,200,Lake Fryxell,0.6175547481847626
2019-11-15,200,Lake Fryxell,0.6318537954455428
2019-11-17,200,Lake Fryxell,0.6224497072534644
2019-11-24,200,Lake Fryxell,0.6376073724544388
2019-11-26,200,Lake Fryxell,0.6484634555476165
2019-11-27,200,Lake Fryxell,0.6826096044049642
2019-12-03,200,Lake Fryxell,0.6791214102433294
2019-12-10,200,Lake Fryxell,0.9708804869122086
2019-12-12,200,Lake Fryxell,0.9454118961516471
2019-12-17,200,Lake Fryxell,0.8999867006451223
2019-12-24,200,Lake Fryxell,0.8432893328931997
2019-12-26,200,Lake Fryxell,0.8624924632407163
2019-12-29,200,Lake Fryxell,0.9181160459291856
2019-12-31,200,Lake Fryxell,0.8720242740597127
2020-01-02,200,Lake Fryxell,0.8199224204016282
2020-01-11,200,Lake Fryxell,0.8354148460802613
2020-01-20,200,Lake Fryxell,0.7807501561125263
